id,question,label,raw_response,provider,model,latency_seconds,timestamp,error
medqa_0507,Can you tell me about the patient's oxygen saturation and any findings on chest auscultation or imaging?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.179,2026-05-01T02:41:16.126043+00:00,
medqa_0681,Can you tell me when the leg pain started and has there been any recent trauma or injury to the leg?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.093,2026-05-01T02:41:19.219892+00:00,
medqa_0344,"Can you describe the tremor in more detail? For example, is it at rest, with movement, or postural?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.797,2026-05-01T02:41:22.017795+00:00,
medqa_0807,"Can you describe the location of the stab wounds – specifically, are any of them in the chest or near the neck?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.486,2026-05-01T02:41:24.504609+00:00,
medqa_0889,"How long has the patient been experiencing this gum bleeding, and has there been any recent trauma to the gums?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.064,2026-05-01T02:41:27.569965+00:00,
medqa_1050,"Can you describe the nature of the patient's statin intolerance – was it muscle pain, liver enzyme elevation, or something else?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.673,2026-05-01T02:41:30.243799+00:00,
medqa_0943,Could you please specify the type of cell we're discussing?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.782,2026-05-01T02:41:33.027071+00:00,
medqa_0896,"Can you describe the specific changes in his personality – what behaviors or traits have changed, and when did you first notice these changes?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.104,2026-05-01T02:41:36.131861+00:00,
medqa_0052,How long has the patient been experiencing these symptoms?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.866,2026-05-01T02:41:38.999059+00:00,
medqa_0607,"Could you please specify the psychiatric illness the patient is experiencing, or the broader context of the study?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.701,2026-05-01T02:41:41.701286+00:00,
medqa_1182,"How long has the patient's hypertension been present, and has there been any recent change in their medication or blood pressure control?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.027,2026-05-01T02:41:44.729615+00:00,
medqa_0410,Can you describe the patient's overall fluid intake and whether she feels thirsty?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.761,2026-05-01T02:41:47.491581+00:00,
medqa_1164,"Can you tell me about any other medical conditions the patient has, particularly hypertension, heart failure, or kidney disease?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.641,2026-05-01T02:41:50.132939+00:00,
medqa_0467,"When did these symptoms begin, and has there been any noticeable progression or fluctuation in their severity?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.737,2026-05-01T02:41:52.871842+00:00,
medqa_0610,"When was the patient's varicella vaccination, if known?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.668,2026-05-01T02:41:55.540744+00:00,
medqa_0627,Can you tell me the patient's vital signs and if she's reporting any vaginal bleeding or leakage of amniotic fluid?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.706,2026-05-01T02:41:58.247604+00:00,
medqa_0702,What is the context of this 'cut-off point' and what test are we discussing?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.763,2026-05-01T02:42:01.011816+00:00,
medqa_0552,"Can you describe the location, character, and radiation of the abdominal pain, and has it been associated with any fever, nausea, vomiting, or changes in bowel habits?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.802,2026-05-01T02:42:03.814721+00:00,
medqa_0258,"How long has she been experiencing these symptoms, and has there been any recent travel or exposure to individuals with similar symptoms?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.658,2026-05-01T02:42:06.473693+00:00,
medqa_0711,"Has the dryness been present since birth, or did it develop later in life?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.724,2026-05-01T02:42:09.198325+00:00,
medqa_0128,"Can you describe the distribution of the muscle weakness – is it proximal or distal, and are there any specific muscle groups that are more affected?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.627,2026-05-01T02:42:11.826461+00:00,
medqa_1158,How long has the patient been exhibiting this aggressive behavior and responding to internal stimuli?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.623,2026-05-01T02:42:14.450966+00:00,
medqa_0138,"How long has the bedwetting been occurring, and has there been any recent change in frequency or severity?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.554,2026-05-01T02:42:17.005623+00:00,
medqa_0529,"When did the vision loss begin – was it truly instantaneous, or did it develop over minutes or hours?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.671,2026-05-01T02:42:19.678048+00:00,
medqa_0770,How long has the paralysis persisted since the initial flu-like illness?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.637,2026-05-01T02:42:22.315718+00:00,
medqa_0569,"Can you describe the circumstances of the loss of consciousness – was it sudden, gradual, associated with any specific events like trauma or seizure activity, or any known substance use?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.677,2026-05-01T02:42:24.993731+00:00,
medqa_1077,How long has the patient been experiencing this fatigue?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.415,2026-05-01T02:42:28.409753+00:00,
medqa_0857,Could you please specify which drug you are referring to in this context?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.747,2026-05-01T02:42:31.158599+00:00,
medqa_1083,"Can you describe the pain – is it sharp, dull, throbbing, or something else, and what activities make it worse?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.057,2026-05-01T02:42:34.217063+00:00,
medqa_0025,"Can you describe the types of infections she's experiencing – are they primarily bacterial, viral, or fungal, and how severe are they?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.727,2026-05-01T02:42:36.944773+00:00,
medqa_0324,"Can you describe the altered mental status in more detail – for example, is it acute onset, fluctuating, associated with focal neurological signs, or more of a gradual decline?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.564,2026-05-01T02:42:39.509395+00:00,
medqa_1125,"How long has she been experiencing these severe cramps, and have they changed in intensity or character over time?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.566,2026-05-01T02:42:42.076347+00:00,
medqa_0088,"Besides the MVC, does the patient have any specific complaints like shortness of breath, chest pain, or abdominal distension?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.707,2026-05-01T02:42:44.783496+00:00,
medqa_0749,"Can you describe the headache – what's the character, location, and how long has it been present?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.762,2026-05-01T02:42:47.546950+00:00,
medqa_1081,How long has the pain and stiffness been progressing?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.682,2026-05-01T02:42:50.230098+00:00,
medqa_0381,"Can you describe the nature of the fatigue – is it constant, intermittent, related to activity, or associated with any specific times of day?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.633,2026-05-01T02:42:52.864159+00:00,
medqa_1172,"Can you describe the vaginal discharge – what is its color, consistency, and amount?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.894,2026-05-01T02:42:55.759660+00:00,
medqa_0932,"Can you describe the nature of the pain – is it constant, intermittent, sharp, aching, or related to activity?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.659,2026-05-01T02:42:58.419731+00:00,
medqa_1063,Is this patient undergoing a surgical procedure requiring muscle relaxation?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.041,2026-05-01T02:43:01.461624+00:00,
medqa_0885,"Can you describe the headache – is it sudden in onset, and if so, how severe would you rate it on a scale of 1 to 10?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.663,2026-05-01T02:43:04.126454+00:00,
medqa_0458,"Can you describe what specifically he's experiencing after exercise – for example, is his heart rate and blood pressure elevated, decreased, or fluctuating, and how long does this change last?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.707,2026-05-01T02:43:06.834035+00:00,
medqa_1212,Can you tell me about the composition of the stone(s) that were passed or identified?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.744,2026-05-01T02:43:09.579072+00:00,
medqa_0920,How long has the patient been experiencing fatigue and neck pain?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.643,2026-05-01T02:43:12.222987+00:00,
medqa_0334,"How long has the patient had their diabetes diagnosis, and are there any existing complications like neuropathy or peripheral vascular disease?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.626,2026-05-01T02:43:14.849826+00:00,
medqa_0393,"Can you describe the appearance of the protruding bowel – is it dusky, edematous, or otherwise concerning for ischemia?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.751,2026-05-01T02:43:17.601624+00:00,
medqa_1171,"Regarding the abdominal symptoms, how long have they been present and has there been any change in their severity or character over time?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.44,2026-05-01T02:43:20.042542+00:00,
medqa_0628,"Can you tell me about any past medical history, including any history of alcohol use, viral hepatitis, or other liver conditions?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.63,2026-05-01T02:43:22.674130+00:00,
medqa_1269,"How long has the diarrhea been occurring, and has there been any noticeable weight loss or abdominal pain associated with it?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.617,2026-05-01T02:43:25.291805+00:00,
medqa_0099,Can you tell me if the patient has a history of psychosis or other psychiatric conditions for which he might be taking these medications?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.732,2026-05-01T02:43:28.024279+00:00,
medqa_0207,Can you tell me the results of the HPV testing performed alongside the initial cervical biopsy?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.16,2026-05-01T02:43:30.186049+00:00,
medqa_0912,"How would you describe the morphology of the individual bumps – are they pustular, papular, or vesicular?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.105,2026-05-01T02:43:33.291984+00:00,
medqa_0423,How long has the bloody diarrhea been occurring?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.642,2026-05-01T02:43:35.934888+00:00,
medqa_0863,"Can you describe the nature of the abdominal pain – for example, is it localized, diffuse, cramping, or sharp?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.556,2026-05-01T02:43:38.492145+00:00,
medqa_1198,Can you tell me more about the surgery he had and when it occurred relative to the onset of this severe pain?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.034,2026-05-01T02:43:40.527136+00:00,
medqa_1216,"Can you describe the mechanism of injury in more detail – specifically, what part of the vehicle did the patient occupy and what was the approximate speed/impact?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.614,2026-05-01T02:43:43.142055+00:00,
medqa_0989,"How long has the diarrhea been occurring, and has there been any blood or mucus in the stool?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.913,2026-05-01T02:43:46.056102+00:00,
medqa_0682,"Can you tell me more about the onset and characteristics of her shortness of breath – for example, is it gradual or sudden, and are there any associated symptoms like cough, fever, or chest pain?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.01,2026-05-01T02:43:49.067809+00:00,
medqa_0278,"Can you describe the severity of his shortness of breath – is he able to speak in full sentences, or is it significantly impairing his ability to breathe?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.927,2026-05-01T02:43:51.995951+00:00,
medqa_0983,"Has the patient previously been treated with beta-blockers, and if so, what was the response and current dosage?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.024,2026-05-01T02:43:55.021234+00:00,
medqa_0620,"Can you tell me if the patient has any known history of edema, heart failure, or kidney disease?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.787,2026-05-01T02:43:57.809514+00:00,
medqa_1097,How long has the patient been experiencing these symptoms?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.637,2026-05-01T02:44:00.448315+00:00,
medqa_0732,"Can you describe the nature of the pain – is it constant, intermittent, sharp, dull, radiating, or associated with any neurological symptoms like numbness, tingling, or weakness in your arms or legs?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.872,2026-05-01T02:44:03.320652+00:00,
medqa_0028,How long has the vomiting and bloody diarrhea been occurring?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.557,2026-05-01T02:44:06.878549+00:00,
medqa_0644,"Could you describe what 'point D' on the graph represents – specifically, what variable is being measured and what is its value at that point?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.742,2026-05-01T02:44:09.621947+00:00,
medqa_0400,How long has the knee swelling and pain been present?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.326,2026-05-01T02:44:12.949105+00:00,
medqa_0426,"Where did the patient recently travel, and what activities did they engage in during their trip?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.779,2026-05-01T02:44:15.729122+00:00,
medqa_0281,How long has this bulla been present?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.891,2026-05-01T02:44:18.621444+00:00,
medqa_0847,"How long has the patient been experiencing heartburn, and are there any specific triggers or alleviating factors you've noticed?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.488,2026-05-01T02:44:22.110303+00:00,
