id,question,label,raw_response,provider,model,latency_seconds,timestamp,error
medqa_1070,"Do you ever experience regurgitation of undigested food, particularly hours after eating?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.934,2026-04-29T15:59:26.653617+00:00,
medqa_0124,Can you describe the child's typical bowel movements?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.182,2026-04-29T15:59:29.838382+00:00,
medqa_0688,"Are you currently taking any medications, particularly diuretics or low-dose aspirin?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.03,2026-04-29T15:59:32.870362+00:00,
medqa_0959,"Does the stiffness limit your ability to move your arm in all directions, both on your own and when someone else tries to move it?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.049,2026-04-29T15:59:35.920679+00:00,
medqa_0776,What are the success rates for the new drug and the control group?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.169,2026-04-29T15:59:39.092398+00:00,
medqa_0578,"Does this difficulty discarding items lead to cluttered living spaces that compromise their intended use, or cause significant distress or impairment in your daily life?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.783,2026-04-29T15:59:41.877720+00:00,
medqa_0195,To what extent did the diagnostic process rely on retrospective parental report of early developmental milestones?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.866,2026-04-29T15:59:44.747177+00:00,
medqa_1160,"Have you noticed any skin rashes, particularly on your scalp, elbows, or knees, or any changes in your fingernails or toenails?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.139,2026-04-29T15:59:47.887997+00:00,
medqa_0841,"Are there any associated symptoms such as changes in bowel habits, abdominal pain, or unexplained weight loss?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.117,2026-04-29T15:59:51.008088+00:00,
medqa_0354,"Do you regularly take any over-the-counter pain medications, such as ibuprofen or naproxen?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.756,2026-04-29T15:59:53.766419+00:00,
medqa_0204,At what vertebral level are the fused kidneys located?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.04,2026-04-29T15:59:56.808879+00:00,
medqa_0911,Which specific drug are we considering for this patient?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.849,2026-04-29T15:59:59.661555+00:00,
medqa_0572,"Are there any papules, pustules, or significant flushing associated with the rash?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.299,2026-04-29T16:00:02.962880+00:00,
medqa_0668,Are the lesions vesicular?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.942,2026-04-29T16:00:05.907006+00:00,
medqa_0359,"Have you noticed any skin rashes or changes, particularly around your eyelids, knuckles, or chest?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.038,2026-04-29T16:00:08.947723+00:00,
medqa_0623,Does the study involve a comparison group or an intervention?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.928,2026-04-29T16:00:11.878048+00:00,
medqa_0945,What is the anatomical identity of the structure indicated by the green arrow?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,3.173,2026-04-29T16:00:16.053249+00:00,
medqa_0728,What is the estimated gestational age of the pregnancy?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.926,2026-04-29T16:00:18.982270+00:00,
medqa_0817,"When evaluating 'financial risk to physicians,' are we primarily considering the risk of uncompensated care costs or the risk of fluctuating income?",ALEATORIC,ALEATORIC,gemini,gemini-2.5-flash,1.763,2026-04-29T16:00:21.748411+00:00,
medqa_0076,Was a pelvic mass identified on examination?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.99,2026-04-29T16:00:24.741451+00:00,
medqa_0456,"How has his feeding been, and how many wet and soiled diapers is he having?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.838,2026-04-29T16:00:27.581967+00:00,
medqa_0935,Which specific type of cell are you referring to?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.037,2026-04-29T16:00:30.621639+00:00,
medqa_0274,Does the bump have a central crater or plug?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.97,2026-04-29T16:00:33.593936+00:00,
medqa_1116,"Is the pain associated with morning stiffness, swelling, or other inflammatory signs?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.858,2026-04-29T16:00:36.453832+00:00,
medqa_0590,What were the results of the routine complete blood count (CBC)?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.882,2026-04-29T16:00:39.339073+00:00,
medqa_0809,Does he have a fever or any other systemic symptoms?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.838,2026-04-29T16:00:42.180049+00:00,
medqa_0331,What were the results of his newborn screening?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.249,2026-04-29T16:00:45.431182+00:00,
medqa_1035,"Can you describe the specific appearance of the rash, such as whether it is bumpy, flat, scaly, or blistered?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.978,2026-04-29T16:00:48.411281+00:00,
medqa_1213,"Could you describe the specific characteristics of these involuntary movements, such as whether they occur at rest or with action, and if there are any other associated neurological symptoms?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.882,2026-04-29T16:00:51.295307+00:00,
medqa_0356,Are there any other 'odd' or 'eccentric' behaviors or beliefs present?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.023,2026-04-29T16:00:54.320975+00:00,
medqa_1252,Which of these medications is the patient currently taking?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.774,2026-04-29T16:00:57.097388+00:00,
medqa_0661,Is the murmur continuous throughout systole and diastole?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.768,2026-04-29T16:00:59.867563+00:00,
medqa_1166,"Is the social anxiety primarily situational (e.g., public speaking, tests) or more generalized across various social interactions?",ALEATORIC,ALEATORIC,gemini,gemini-2.5-flash,1.928,2026-04-29T16:01:02.797937+00:00,
medqa_0087,What is the patient's current blood pressure?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.84,2026-04-29T16:01:05.640465+00:00,
medqa_0877,Are these the only respiratory rate measurements available for these patients at their initial visit?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.238,2026-04-29T16:01:08.881123+00:00,
medqa_1180,What medication has been prescribed to the patient?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.559,2026-04-29T16:01:11.442706+00:00,
medqa_0054,"What medications are you currently taking, and for how long have you been taking them?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.934,2026-04-29T16:01:14.379496+00:00,
medqa_0296,"Has the lesion changed in size, shape, or color recently?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.867,2026-04-29T16:01:17.248605+00:00,
medqa_0923,Does the pain primarily occur when you try to lift your arm away from your body or overhead?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.12,2026-04-29T16:01:20.372214+00:00,
medqa_0779,What are the patient's current heart rate and blood pressure?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.988,2026-04-29T16:01:23.362159+00:00,
medqa_1234,Is the swelling fluctuant?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.032,2026-04-29T16:01:26.396880+00:00,
medqa_0952,How long have you been experiencing these symptoms?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.884,2026-04-29T16:01:29.282817+00:00,
medqa_0542,What specific findings were noted during this routine prenatal visit?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.04,2026-04-29T16:01:32.324836+00:00,
medqa_0510,"What challenges, if any, have you encountered in taking your HIV medications as prescribed?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.112,2026-04-29T16:01:35.439314+00:00,
medqa_1270,"Do you typically exercise in the evenings, and if so, how close to when you try to sleep?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.876,2026-04-29T16:01:38.318578+00:00,
medqa_1006,"Have you noticed any changes in your eyes, such as bulging or irritation?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.926,2026-04-29T16:01:41.247048+00:00,
medqa_0230,Has anyone ever checked your blood pressure in both your arms and legs?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.809,2026-04-29T16:01:44.058357+00:00,
medqa_0474,Are there any known advance directives or documented prior wishes from the patient regarding resuscitation?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.747,2026-04-29T16:01:46.807808+00:00,
medqa_0909,Can you describe the specific dysmorphic features observed?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.799,2026-04-29T16:01:49.609444+00:00,
medqa_1147,What are his current blood glucose levels and is he checking for ketones?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.763,2026-04-29T16:01:52.374306+00:00,
medqa_0132,Is the patient experiencing any fever or chills?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.1,2026-04-29T16:01:55.477650+00:00,
medqa_0976,"What is the precise gestational age of the pregnancy, confirmed by ultrasound?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.55,2026-04-29T16:01:58.030419+00:00,
medqa_1146,Are there any advance directives or documented refusals of blood transfusions for this patient?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.808,2026-04-29T16:02:00.840791+00:00,
medqa_0275,Is the question focused on the primary metabolic regulator of coronary blood flow during increased demand?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.974,2026-04-29T16:02:03.817841+00:00,
medqa_1133,When was your last tetanus shot or Tdap vaccine?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.866,2026-04-29T16:02:06.686044+00:00,
medqa_0295,"Are your irregular periods typically infrequent or absent, or are they more often heavy or prolonged?",ALEATORIC,ALEATORIC,gemini,gemini-2.5-flash,1.868,2026-04-29T16:02:09.556688+00:00,
medqa_0667,Are distal pulses palpable and strong in the affected extremity?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.946,2026-04-29T16:02:12.505262+00:00,
medqa_0999,Has the patient had any prior evaluation for this vision impairment?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.311,2026-04-29T16:02:15.818049+00:00,
medqa_0940,Does the swelling pit when you press on it?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.931,2026-04-29T16:02:18.750837+00:00,
medqa_0061,How long after her last dose of metronidazole did she consume alcohol?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.759,2026-04-29T16:02:21.511990+00:00,
medqa_1175,"Do you experience morning stiffness in your wrists or neck, and if so, for how long does it typically last?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.635,2026-04-29T16:02:25.149579+00:00,
medqa_0523,"Are there any associated symptoms such as diarrhea, blood in stool, weight loss, or fever?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.911,2026-04-29T16:02:28.063525+00:00,
medqa_1199,Have you experienced any recent tick bites or a rash?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.998,2026-04-29T16:02:31.064810+00:00,
medqa_0357,What is the patient's pupillary size and reactivity?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.798,2026-04-29T16:02:33.865204+00:00,
medqa_0089,"Have thyroid function tests been performed, and if so, what were the results?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.997,2026-04-29T16:02:36.863573+00:00,
medqa_0427,Are there any known significant off-target effects of miglitol that involve the cleavage of other types of bonds listed?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.305,2026-04-29T16:02:40.170558+00:00,
medqa_0170,What was the patient's respiratory rate?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.818,2026-04-29T16:02:42.990516+00:00,
medqa_0895,Are there any other family members with speech delay or other developmental concerns?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.052,2026-04-29T16:02:46.045822+00:00,
medqa_0516,What is the indication for which the patient is taking lisinopril?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.894,2026-04-29T16:02:48.942289+00:00,
medqa_0060,"Has she traveled recently, especially to areas where parasitic infections are common?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.078,2026-04-29T16:02:52.022998+00:00,
medqa_0671,Can you describe the appearance of the rash and its exact location?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.781,2026-04-29T16:02:54.806660+00:00,
medqa_0538,Was the antibiotic prescribed as a single dose or a multi-day course?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.057,2026-04-29T16:02:57.866533+00:00,
medqa_0259,What specific symptoms or family history of iron overload have led to your concern about hereditary hemochromatosis?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.746,2026-04-29T16:03:00.614862+00:00,
medqa_0358,What was the mechanism of injury?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.704,2026-04-29T16:03:03.322340+00:00,
medqa_0491,"Is this patient's care with you expected to conclude after this vaccination, or do you anticipate providing her ongoing medical care?",ALEATORIC,ALEATORIC,gemini,gemini-2.5-flash,1.963,2026-04-29T16:03:06.287590+00:00,
medqa_0791,"Has the child experienced any diarrhea, vomiting, or a rash?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.946,2026-04-29T16:03:09.235789+00:00,
medqa_0424,Were goblet cells identified on esophageal biopsy?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.708,2026-04-29T16:03:11.946531+00:00,
medqa_1043,Is the mass solitary or are there other palpable nodules?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.993,2026-04-29T16:03:14.942413+00:00,
medqa_0834,Has the patient had any prior exposure to halothane or other volatile anesthetics?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.802,2026-04-29T16:03:17.746797+00:00,
medqa_0883,Could you please describe the biological process or pathway you are referring to?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.479,2026-04-29T16:03:21.228207+00:00,
medqa_0784,What is the current gestational age?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.808,2026-04-29T16:03:24.038577+00:00,
medqa_0098,Are there any neurological deficits or signs of instability?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.138,2026-04-29T16:03:27.179239+00:00,
medqa_0554,"Following these episodes of chest pain, have you experienced persistent worry about having more attacks or changed your behavior to avoid them for at least a month?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.739,2026-04-29T16:03:29.920223+00:00,
medqa_1204,Has a miscarriage been confirmed?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.997,2026-04-29T16:03:32.920131+00:00,
medqa_0484,"Has a thorough inspection of all digits, including between the toes and fingers, been performed to rule out a hair tourniquet?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.784,2026-04-29T16:03:35.706970+00:00,
medqa_1240,Are there any signs of developmental delay or elevated uric acid levels?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.989,2026-04-29T16:03:38.698855+00:00,
