id,question,label,raw_response,provider,model,latency_seconds,timestamp,error
msd_030,"Are you referring to the PowerPoint 'Status Bar' that typically shows the slide number, zoom slider, and view options at the very bottom of the PowerPoint window?",ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,4.246,2026-05-04T11:58:48.815532+00:00,
msd_031,Could you please confirm the exact Skype Name or Microsoft account email you are currently logged in with on the new Skype app?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.175,2026-05-04T11:58:52.991045+00:00,
msd_032,"Have you tried clearing your browser's cache and cookies in Firefox, or does this inconsistent behavior also occur if you try Bing Image Search in a different web browser?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.499,2026-05-04T11:58:58.491385+00:00,
msd_033,"When you try to open Word, does it display any error messages, crash reports, or does nothing happen at all?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.946,2026-05-04T11:59:03.438517+00:00,
msd_034,Are you actively logged into the Skype app on your Android device and is your device connected to the internet when these calls are being made?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.521,2026-05-04T11:59:08.960076+00:00,
msd_035,"Does this video playback issue occur on other websites (e.g., YouTube, Netflix) when using Microsoft Edge, or is it specific to MSN and similar news sites?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,5.395,2026-05-04T11:59:15.355833+00:00,
msd_036,Have you confirmed that the Thanksgiving 2x points offer has been explicitly activated on your Microsoft Rewards dashboard?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,8.183,2026-05-04T11:59:24.540018+00:00,
msd_037,"Are your parents typing 'amazon.com' into the address bar of their web browser, or specifically into the search box on the Bing homepage?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,8.497,2026-05-04T11:59:34.038739+00:00,
msd_038,Have you already tried running Disk Cleanup and specifically selected the 'Clean up system files' option to remove old Windows Update files?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.034,2026-05-04T11:59:39.073992+00:00,
msd_039,Are you currently signed into your Microsoft account when you are using Bing Maps?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.653,2026-05-04T11:59:43.728088+00:00,
msd_040,"From which row should the search for the first non-'NO' value in column AJ begin, or should it always start from row 1?",ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,5.339,2026-05-04T11:59:50.068595+00:00,
msd_041,"Are the line breaks within your Excel cells created using Alt+Enter, or are they simply text wrapping within a single cell?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,2.876,2026-05-04T11:59:53.945353+00:00,
msd_042,Does this issue persist if you try to open PowerPoint in Safe Mode or after creating a new user profile on your Mac?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.076,2026-05-04T11:59:58.022814+00:00,
msd_043,"Did you use the 'Package Presentation for CD' feature in PowerPoint 2016, or did you manually copy the .pptx file and the .mp3 files to the memory stick?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,5.553,2026-05-04T12:00:04.594000+00:00,
msd_044,Have you tried pressing Ctrl+Alt+Del at the login screen to see if it brings up a different login prompt or options?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,2.883,2026-05-04T12:00:08.477927+00:00,
msd_045,"Could you describe the 'line, highlight, border' more precisely? For example, is it a thin line, a colored highlight, or a full cell border, and does it appear on the active cell, row, or column?",ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,5.746,2026-05-04T12:00:15.225035+00:00,
msd_046,"Are you looking to have two separate users actively using the computer simultaneously, one locally and one remotely from your phone, without interfering with each other's work?",ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,3.743,2026-05-04T12:00:19.969733+00:00,
msd_047,Have you explored the in-app settings for options to customize sounds and the main screen layout?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.096,2026-05-04T12:00:24.066835+00:00,
msd_048,"Could you describe the exact steps you take to 'split a single row into multiple columns' within your table, including which cells you select before performing the action?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,8.483,2026-05-04T12:00:33.551185+00:00,
msd_049,Are your Skype contacts visible when you log into Skype on a different device or via the web browser at web.skype.com?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.63,2026-05-04T12:00:38.182498+00:00,
msd_050,Are you looking for a keyboard shortcut or a specific button within the slideshow view to reset the current slide's animations?,ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,2.872,2026-05-04T12:00:42.055574+00:00,
msd_051,Does the vibration feature work in any other games or controller test applications on your Windows 10 PC?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,5.287,2026-05-04T12:00:48.343900+00:00,
msd_052,"Does this 'BT ad' only appear when you're using your web browser, or does it also pop up when you're trying to use other apps that require internet access?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.947,2026-05-04T12:00:53.291914+00:00,
msd_053,"Are you intentionally using a proxy server on your network, or is your computer connected directly to the internet?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.591,2026-05-04T12:00:58.883541+00:00,
msd_054,Could you please provide the exact error message you see when Skype fails to start?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,5.52,2026-05-04T12:01:05.405034+00:00,
msd_055,"What specific error or unexpected result did you get when you tried using VLOOKUP, and could you provide the exact formula you used?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.507,2026-05-04T12:01:10.912776+00:00,
msd_056,Could you please provide the exact version and build number of PowerPoint 2016 on both your desktop and laptop? You can find this by going to File > Account > About PowerPoint.,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,6.571,2026-05-04T12:01:18.485709+00:00,
msd_057,"Have you recently adjusted your display scaling settings (e.g., to 125%, 150%, or higher) or are you using a high-resolution monitor?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,5.193,2026-05-04T12:01:24.680142+00:00,
msd_058,"Are you looking for a setting that applies to all newly created tabs, or specifically for links that open in a new tab?",ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,4.716,2026-05-04T12:01:30.397106+00:00,
msd_059,"On each individual unit worksheet (e.g., 'Box A'), is there a specific, consistent cell (e.g., A1, B5, or a named range) where you want the total quantity from your new summary sheet to be linked?",ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,6.299,2026-05-04T12:01:37.697507+00:00,
msd_060,"Does the microphone work correctly in other applications on your Samsung Galaxy S6, such as the default voice recorder or during a regular phone call?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,12.897,2026-05-04T12:01:51.595237+00:00,
msd_061,"Are you trying to convert the JPG into editable vector shapes (where you can modify individual lines and curves), or are you looking to apply artistic effects to make it appear more like a drawing?",ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,6.222,2026-05-04T12:01:58.818058+00:00,
msd_062,"When you say 'not getting any voice,' do you mean you cannot hear the person you are calling, they cannot hear you, or neither of you can hear each other?",ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,3.946,2026-05-04T12:02:03.765008+00:00,
msd_063,"Does your microphone work correctly in other applications on your iPhone 6, such as voice memos or video calls?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.85,2026-05-04T12:02:09.615707+00:00,
msd_064,"Does iTunes display any error messages or codes before it stops responding, or does it simply hang indefinitely after clicking the icon?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.076,2026-05-04T12:02:14.692793+00:00,
msd_065,Have you already explored the 'Feedback' or 'Report a problem' options available directly within the Bing Maps interface?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,7.98,2026-05-04T12:02:23.674190+00:00,
msd_066,"What version of Excel are you currently using (e.g., Excel 365, Excel 2019, Excel 2016)?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,15.693,2026-05-04T12:02:40.368350+00:00,
msd_067,"Are you trying to submit the URLs of specific pages on your website (e.g., a blog post, a product page, or a category page), or are you asking about submitting a sitemap?",ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,14.833,2026-05-04T12:02:56.201987+00:00,
msd_068,Have you tried performing a System Restore to a point before you deleted the Temp and Start Menu folders?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.006,2026-05-04T12:03:00.209298+00:00,
msd_069,Could you describe the exact steps you take to add a source to Bing News in Windows 8?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,5.047,2026-05-04T12:03:06.256836+00:00,
msd_070,Is the Excel application window currently maximized?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,5.127,2026-05-04T12:03:12.384450+00:00,
msd_071,"Are you referring to Adobe Flash Player used within Microsoft Edge/Internet Explorer, or a separate installation of Flash Player for another web browser like Chrome or Firefox?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.698,2026-05-04T12:03:18.083904+00:00,
msd_072,"Do the blank tiles show any loading indicators, error messages, or are they just completely empty where stock information should be?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.649,2026-05-04T12:03:22.734324+00:00,
msd_073,"When you insert the DOB field into your Word document, are you inserting it directly or using any specific field codes?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.164,2026-05-04T12:03:26.899034+00:00,
msd_074,Is this a personal Outlook.com account or a work/school account managed by an organization?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.18,2026-05-04T12:03:32.080132+00:00,
msd_075,"Do other apps or system notifications produce sound on your Surface 2, or is the issue specific to email notifications?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.69,2026-05-04T12:03:36.771352+00:00,
msd_076,"Does the issue persist if you manually set a specific city as your primary location within the app, rather than relying on automatic location detection?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.675,2026-05-04T12:03:41.447161+00:00,
msd_077,Is the existing PowerPoint instance running under the same user account as the application attempting to create the object?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,9.599,2026-05-04T12:03:52.047131+00:00,
msd_078,Could you please tell me the name of the specific app that is displaying this error message?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,12.192,2026-05-04T12:04:05.240200+00:00,
msd_079,"What specific type of measurement are you trying to perform (e.g., distance, area, elevation)?",ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,5.461,2026-05-04T12:04:11.701759+00:00,
msd_080,"What application are you using to open these downloaded documents, and what are their file extensions (e.g., .pdf, .docx)?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.442,2026-05-04T12:04:17.145334+00:00,
msd_081,Is your Windows 7 product key an OEM key (pre-installed by the computer manufacturer) or a retail key (purchased separately)?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,5.656,2026-05-04T12:04:23.802364+00:00,
msd_082,"Are the custom audio instructions embedded directly into the PowerPoint file, or are they linked from an external file?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.011,2026-05-04T12:04:28.813882+00:00,
msd_083,"When you observe that both 'Duplicate' and 'Copy+Paste' place objects in the 'same place,' are you referring to duplicating individual objects or entire slides?",ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,16.766,2026-05-04T12:04:46.580837+00:00,
msd_084,"Has your girlfriend already created a Bing Rewards account and started accumulating points, or has she only installed the app?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.9,2026-05-04T12:04:51.482359+00:00,
msd_085,"After uninstalling update KB4034674, did Microsoft Edge start working again, or did the issue persist?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.39,2026-05-04T12:04:55.873167+00:00,
msd_086,"When you visited account.microsoft.com/family, did you confirm that your account is not listed as a child in any family group, or that you are the organizer of your own family group?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.09,2026-05-04T12:05:00.964356+00:00,
msd_087,"What 'Reference type' are you selecting in the 'Insert Cross-reference' window (e.g., Numbered item, Heading, Bookmark)?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.209,2026-05-04T12:05:06.174252+00:00,
msd_088,"When dialing, are you including the full international dialing code (e.g., +44 for UK, +33 for France) and omitting any leading zero from the local number?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,10.891,2026-05-04T12:05:18.065930+00:00,
msd_089,"When the COUNTIF formula 'will not work' for the last 20% of your data, what specific value or error does it display (e.g., 0, #VALUE!, #N/A)?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.093,2026-05-04T12:05:23.160313+00:00,
msd_090,Could you please tell me the exact name and version of the 'old Digital suite software' you are currently using?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,5.62,2026-05-04T12:05:29.781669+00:00,
msd_091,Could you tell me which specific Bing app or website you are using to manage your favorite cities?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,5.762,2026-05-04T12:05:36.544837+00:00,
msd_092,"Does this issue occur in all Excel workbooks, including newly created ones, or only in specific existing spreadsheets?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.996,2026-05-04T12:05:41.541780+00:00,
msd_093,What specific error message or prompt do you receive when you try to refresh the data connection in Excel?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,5.229,2026-05-04T12:05:47.771534+00:00,
msd_094,Does the file size also increase significantly if you manually adjust the brightness and temperature of a few pictures using the Picture Format pane and then save the presentation?,EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,3.653,2026-05-04T12:05:52.425391+00:00,
msd_095,"Does this issue occur when trying to insert a hyperlink in a brand new, blank PowerPoint presentation, or only with existing files?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,2.927,2026-05-04T12:05:56.352866+00:00,
msd_096,"Does this issue occur with other PowerPoint presentations, or only this specific 91-slide presentation?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.093,2026-05-04T12:06:01.447139+00:00,
msd_097,"Are you currently logging into your previous Skype version with a Microsoft account (e.g., Outlook.com, Hotmail.com) or a legacy Skype Name?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,2.274,2026-05-04T12:06:04.721845+00:00,
msd_098,"Were you previously able to use this exact Outlook email address on USAA and Nextdoor without issues, or have you recently changed your email address or its domain?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,5.885,2026-05-04T12:06:11.607443+00:00,
msd_099,"When you say 'same meaning words,' are you looking for near-exact matches with minor variations (like singular/plural or slight rephrasing), or do you need to identify titles that convey the same general topic even if the wording is significantly different?",ALEATORIC,ALEATORIC,gemini,gemini-3.1-pro-preview,4.119,2026-05-04T12:06:16.727188+00:00,
msd_100,"Are you encountering this issue when searching directly on the Bing Maps website, or when using a Bing Maps API within your company's application?",EPISTEMIC,EPISTEMIC,gemini,gemini-3.1-pro-preview,4.133,2026-05-04T12:06:21.860840+00:00,
